nom,prenom,niveau_etude,region,smoker,revenu_estime_mois,historique_credits,date_creation_compte,score_credit,loyer_mensuel,montant_pret
Ruiz,James,doctorat,Provence-Alpes-Côte d’Azur,oui,2735.0,1.0,2021-11-12,553.0,699.4440000000001,8307.651250757117
Foley,Marie,doctorat,Auvergne-Rhône-Alpes,oui,2829.0,2.0,2020-10-28,709.0,652.2520000000001,34155.3626437111
Roth,Jenna,bac,Provence-Alpes-Côte d’Azur,oui,1425.0,4.0,2023-12-26,576.0,847.4559999999999,500.0
Gibson,Douglas,aucun,Corse,non,2765.0,3.0,2024-10-01,490.0,750.1600000000001,500.0
Taylor,Rhonda,doctorat,Corse,non,1239.0,0.0,2021-10-24,580.0,660.438,19392.197578300144
Lopez,Tammy,doctorat,Bretagne,oui,3498.0,4.0,2021-12-08,576.0,702.028,19448.51023941856
Hernandez,Shaun,bac+2,Auvergne-Rhône-Alpes,non,1742.0,1.0,2025-01-05,553.0,753.396,500.0
Nguyen,Jennifer,bac+2,Auvergne-Rhône-Alpes,non,1618.0,4.0,2021-12-07,525.0,880.4560000000001,500.0
Williams,Rebecca,master,Normandie,non,616.0,1.0,2022-12-05,553.0,865.9399999999999,18874.85325054591
Carter,Sandra,aucun,Auvergne-Rhône-Alpes,non,1116.0,5.0,2022-12-16,325.0,751.858,500.0
Waller,Melinda,doctorat,Corse,non,1557.0,4.0,2022-02-18,714.0,716.0980000000002,14999.72299381132
Sanchez,Nathaniel,doctorat,Bretagne,oui,5229.0,2.0,2020-11-19,546.0,867.952,31985.810502368557
Cruz,Tiffany,doctorat,Bretagne,oui,500.0,1.0,2024-06-23,439.0,806.098,1554.9784895225127
Vaughn,Cheryl,doctorat,Île-de-France,non,4676.0,2.0,2022-03-15,577.0,884.7540000000001,13604.61722709536
Stewart,Joel,master,Auvergne-Rhône-Alpes,oui,2140.0,0.0,2022-03-16,603.0,930.36,500.0
Roach,Robert,doctorat,Île-de-France,non,2846.0,0.0,2024-11-13,580.0,745.922,37134.03361326907
Bailey,Nicole,doctorat,Île-de-France,non,1799.0,4.0,2022-09-16,576.0,644.112,32006.62874522987
Baker,Dwayne,doctorat,Corse,oui,2142.0,3.0,2025-05-14,581.0,954.79,3738.973660484334
Shea,Eric,bac+2,Provence-Alpes-Côte d’Azur,non,1433.0,2.0,2020-11-22,577.0,818.266,500.0
Rodriguez,Michael,bac+2,Hauts-de-France,non,1998.0,0.0,2020-12-19,332.0,755.63,500.0
Nguyen,Shannon,doctorat,Occitanie,non,3940.0,3.0,2024-09-29,581.0,787.408,39248.30414047689
Hernandez,Jerry,aucun,Bretagne,non,1848.0,3.0,2020-10-17,581.0,854.344,10887.25496705418
Garcia,Cynthia,master,Île-de-France,oui,2118.0,2.0,2020-10-12,306.0,992.732,500.0
Walters,Amber,bac+2,Auvergne-Rhône-Alpes,non,2824.0,2.0,2020-07-09,577.0,1084.51,23709.566990356063
Sexton,Patty,master,Hauts-de-France,oui,3158.0,4.0,2020-07-25,576.0,930.796,1105.0090464535544
Ruiz,Joshua,aucun,Auvergne-Rhône-Alpes,non,2006.0,4.0,2022-06-30,576.0,759.5139999999999,15604.632244799475
Williams,Lee,bac,Bretagne,oui,585.0,5.0,2023-10-27,734.0,769.3,500.0
Hooper,Michael,doctorat,Provence-Alpes-Côte d’Azur,oui,4957.0,2.0,2020-06-29,577.0,907.21,30889.06847054531
Miller,Larry,bac,Bretagne,oui,500.0,2.0,2023-08-05,577.0,806.098,500.0
Williams,Sabrina,aucun,Corse,non,2385.0,1.0,2025-02-27,553.0,992.4060000000002,500.0
King,Lisa,bac,Île-de-France,non,500.0,5.0,2025-05-16,651.0,482.6199999999999,500.0
Mayer,Sean,bac,Normandie,oui,1984.0,2.0,2023-08-27,577.0,790.0540000000001,500.0
Mullen,Jerry,master,Provence-Alpes-Côte d’Azur,oui,1815.0,0.0,2022-09-08,304.0,639.14,8071.638569685192
Allen,Lynn,bac+2,Bretagne,oui,2191.0,0.0,2021-12-27,580.0,918.8939999999999,5169.781301290168
Weber,Kimberly,aucun,Normandie,oui,1944.0,0.0,2020-12-31,836.0,761.2819999999999,500.0
Johnson,Veronica,aucun,Provence-Alpes-Côte d’Azur,non,4457.0,3.0,2021-04-30,503.0,796.758,19189.51348210835
Frank,Steven,bac+2,Occitanie,non,2472.0,4.0,2025-01-25,576.0,865.6780000000001,1201.466648638526
Murillo,Stephen,bac+2,Île-de-France,non,3578.0,4.0,2020-06-22,576.0,822.1200000000001,18516.1132155603
Larsen,Tiffany,aucun,Auvergne-Rhône-Alpes,non,2338.0,5.0,2021-09-23,557.0,641.434,500.0
Calhoun,Valerie,master,Auvergne-Rhône-Alpes,oui,4419.0,5.0,2022-04-24,557.0,1307.961000000001,500.0
Kim,David,doctorat,Normandie,oui,3973.0,1.0,2021-06-25,553.0,672.8439999999999,572.9266151975784
Joyce,Jennifer,doctorat,Île-de-France,oui,2986.0,2.0,2024-03-12,577.0,623.516,500.0
Klein,Zachary,bac,Occitanie,oui,2804.0,4.0,2024-01-02,449.0,688.716,1315.377855211905
Johnson,Thomas,bac+2,Auvergne-Rhône-Alpes,non,3485.0,1.0,2024-07-16,690.0,484.16,14655.976575182704
Chambers,Lisa,doctorat,Auvergne-Rhône-Alpes,non,3397.0,1.0,2024-01-13,553.0,689.05,6128.1928851452185
Schultz,Christian,master,Auvergne-Rhône-Alpes,oui,500.0,4.0,2024-03-31,576.0,650.918,500.0
Howell,Shawn,master,Bretagne,oui,1441.0,2.0,2022-10-10,565.0,1307.961000000001,15677.7412061166
Duran,Wendy,aucun,Corse,oui,2664.0,5.0,2025-04-24,557.0,700.76,500.0
Taylor,Ariel,bac,Île-de-France,non,2988.0,3.0,2021-02-23,304.0,350.82,500.0
Blanchard,Shannon,aucun,Occitanie,non,957.0,0.0,2021-07-10,580.0,837.274,601.5892381444185
Young,Kevin,aucun,Corse,non,500.0,5.0,2024-05-11,557.0,663.35,500.0
Murphy,Charles,master,Bretagne,oui,3167.0,2.0,2021-03-28,745.0,987.182,40528.20690293357
Rhodes,Wendy,bac+2,Provence-Alpes-Côte d’Azur,oui,5037.0,5.0,2023-04-28,557.0,852.9119999999999,15236.480650484404
Crosby,Aaron,doctorat,Hauts-de-France,oui,1167.0,1.0,2020-10-24,553.0,886.734,6054.168117300304
Thompson,Michael,bac+2,Occitanie,non,3190.0,5.0,2024-01-02,557.0,622.87,24133.44170721536
Flores,Jeff,master,Île-de-France,non,500.0,1.0,2020-12-01,414.0,482.6199999999999,25395.491172086597
Gordon,Ana,master,Normandie,oui,1045.0,4.0,2023-08-24,378.0,851.652,500.0
Mosley,John,doctorat,Auvergne-Rhône-Alpes,non,4358.0,3.0,2024-08-29,581.0,770.2539999999999,13923.371423371214
Moody,James,bac+2,Hauts-de-France,non,2073.0,4.0,2021-01-20,576.0,758.0060000000001,7696.4604789687455
Fischer,Luke,master,Provence-Alpes-Côte d’Azur,oui,1430.0,5.0,2024-06-19,557.0,696.388,500.0
Lee,Lisa,doctorat,Provence-Alpes-Côte d’Azur,non,1687.0,1.0,2020-12-31,337.0,564.27,32244.15268333524
Ellison,Jose,master,Corse,non,4221.0,2.0,2024-08-09,533.0,636.0600000000001,500.0
Christian,Stephanie,master,Normandie,non,3748.0,0.0,2024-09-27,580.0,1069.02,500.0
Duncan,Zachary,master,Île-de-France,oui,3576.0,5.0,2022-05-28,563.0,970.89,12009.026420338245
Foster,Philip,master,Hauts-de-France,non,2011.0,3.0,2023-02-24,581.0,490.37,500.0
Bell,Amanda,bac+2,Corse,non,4706.0,5.0,2024-11-15,557.0,789.8800000000001,12816.893600619926
Graves,Andrew,bac+2,Hauts-de-France,non,500.0,3.0,2022-10-15,618.0,837.7660000000002,14621.737792041486
Brown,David,bac+2,Provence-Alpes-Côte d’Azur,oui,2685.0,1.0,2024-10-29,605.0,899.958,500.0
Holland,Anita,aucun,Île-de-France,oui,2328.0,2.0,2020-07-17,834.0,739.4480000000001,500.0
Salazar,Joseph,master,Corse,non,3028.0,0.0,2022-02-26,580.0,1019.082,500.0
Walsh,Tammy,master,Corse,non,3776.0,4.0,2020-03-08,576.0,1062.1479999999997,500.0
Campbell,Colton,master,Hauts-de-France,non,764.0,2.0,2022-07-24,577.0,265.2039,500.0
Clark,Gregory,master,Bretagne,oui,2556.0,5.0,2020-08-15,685.0,755.3019999999999,500.0
Robertson,Catherine,bac+2,Île-de-France,non,1749.0,1.0,2020-10-19,553.0,1186.84,19185.71007451976
Diaz,Shawn,master,Corse,non,1893.0,3.0,2024-10-24,543.0,930.2859999999998,17360.680783560034
Turner,Deborah,aucun,Île-de-France,oui,3864.0,5.0,2020-03-06,557.0,773.194,500.0
Lopez,William,aucun,Bretagne,non,3231.0,4.0,2021-10-02,691.0,728.232,500.0
Castro,Tonya,master,Île-de-France,non,3571.0,4.0,2024-07-14,477.0,986.598,23426.68977199119
Tanner,Mark,master,Île-de-France,non,2400.0,1.0,2021-07-11,761.0,938.46,14707.616516937214
Parker,Richard,aucun,Bretagne,oui,1085.0,1.0,2024-07-20,443.0,677.98,500.0
Lewis,Scott,aucun,Auvergne-Rhône-Alpes,non,3509.0,2.0,2021-12-16,577.0,800.97,14029.45863955272
Marshall,William,master,Occitanie,oui,1160.0,2.0,2021-05-31,483.0,938.6439999999999,2328.801471800949
Hoffman,Brian,doctorat,Occitanie,non,2660.0,4.0,2021-03-14,576.0,796.7719999999999,28321.516227569453
Thomas,Kathleen,aucun,Normandie,oui,3818.0,1.0,2024-08-28,553.0,803.632,8300.46583239124
Perez,Johnny,aucun,Corse,oui,998.0,4.0,2023-11-03,524.0,373.25,500.0
Parker,Michael,aucun,Hauts-de-France,oui,2810.0,2.0,2021-07-09,577.0,691.7940000000001,500.0
Gonzalez,Gregory,bac,Auvergne-Rhône-Alpes,non,3958.0,1.0,2024-08-31,553.0,589.55,500.0
Reeves,Lisa,bac+2,Auvergne-Rhône-Alpes,oui,4040.0,2.0,2022-12-13,577.0,750.6,500.0
Castillo,William,aucun,Île-de-France,non,2934.0,4.0,2024-01-30,576.0,889.6619999999999,500.0
Dean,Marie,aucun,Île-de-France,non,2291.0,5.0,2024-11-18,763.0,855.6540000000001,21728.70265918484
Peck,Crystal,bac+2,Normandie,non,2818.0,5.0,2023-01-07,557.0,907.942,500.0
Thomas,Blake,bac,Corse,non,4676.0,1.0,2020-05-22,694.0,884.7540000000001,500.0
Schroeder,Monica,bac,Corse,oui,3011.0,4.0,2023-05-12,576.0,744.5459999999999,500.0
Marks,Stuart,aucun,Occitanie,non,1744.0,1.0,2020-09-30,312.0,815.0579999999999,500.0
Chase,Jerry,master,Occitanie,non,2445.0,5.0,2023-01-04,557.0,1004.9439999999998,5985.695147366836
Miller,Adriana,bac,Bretagne,non,2387.0,2.0,2022-05-08,577.0,885.63,3543.6621585618554
Wilson,Erica,doctorat,Hauts-de-France,non,1597.0,5.0,2022-03-28,639.0,1070.724,31268.27702631601
Norman,Amanda,master,Occitanie,oui,1185.0,3.0,2020-07-19,581.0,725.73,500.0
Lewis,James,master,Bretagne,oui,2951.0,5.0,2020-06-22,334.0,1003.1020000000001,20974.301162694257
Larson,Tara,bac,Provence-Alpes-Côte d’Azur,non,949.0,4.0,2025-04-04,576.0,1060.038,13890.4529260375
Moody,Mary,master,Hauts-de-France,non,2276.0,5.0,2025-04-14,489.0,1217.44,500.0
Henry,Benjamin,doctorat,Auvergne-Rhône-Alpes,non,3176.0,5.0,2024-07-27,313.0,762.4280000000001,46745.60635500457
Haynes,Daisy,bac+2,Normandie,oui,4453.0,5.0,2021-06-02,534.0,460.01,500.0
Griffin,Christopher,bac,Corse,oui,3228.0,0.0,2023-09-15,580.0,663.4399999999999,500.0
Fuentes,Kimberly,doctorat,Provence-Alpes-Côte d’Azur,non,3192.0,4.0,2020-01-02,576.0,917.8879999999999,30898.12346442135
Hunter,Brett,bac,Provence-Alpes-Côte d’Azur,non,3428.0,5.0,2025-02-05,557.0,880.3900000000001,7665.501956720779
Hoffman,Anthony,bac,Normandie,oui,2879.0,1.0,2020-12-21,553.0,904.426,3349.744144557455
Farrell,Shawna,aucun,Hauts-de-France,non,2788.0,0.0,2024-04-30,580.0,904.808,500.0
Schneider,Allison,bac+2,Hauts-de-France,oui,2334.0,4.0,2025-02-22,576.0,806.182,500.0
Torres,Sylvia,aucun,Occitanie,non,703.0,5.0,2021-08-17,557.0,705.642,579.3974887282877
Brooks,Mario,aucun,Auvergne-Rhône-Alpes,non,1743.0,0.0,2023-10-03,580.0,753.396,500.0
Miranda,Jason,aucun,Corse,oui,1490.0,0.0,2024-02-06,580.0,708.662,500.0
Trujillo,Christopher,bac,Bretagne,oui,3465.0,4.0,2022-11-08,702.0,910.2759999999998,500.0
Ortiz,Joanna,bac+2,Île-de-France,oui,2387.0,2.0,2021-08-10,739.0,923.6139999999999,500.0
Mathews,Samuel,bac+2,Hauts-de-France,non,1650.0,1.0,2020-04-04,553.0,738.434,500.0
Larson,Sarah,bac+2,Hauts-de-France,oui,2370.0,3.0,2020-06-02,581.0,603.88,500.0
Rodriguez,Scott,bac+2,Hauts-de-France,oui,3704.0,1.0,2020-03-07,425.0,285.41,14884.729405727216
Petersen,Mark,doctorat,Île-de-France,oui,1043.0,4.0,2025-06-04,719.0,764.86,13684.953136583248
Burton,Joel,aucun,Provence-Alpes-Côte d’Azur,oui,1217.0,2.0,2023-02-02,682.0,849.732,11529.798741792576
West,Nicole,bac,Occitanie,oui,2792.0,2.0,2021-03-16,626.0,864.2959999999999,500.0
Mata,Sandy,bac,Corse,non,875.0,3.0,2022-11-05,669.0,834.7,500.0
Crosby,Matthew,bac+2,Provence-Alpes-Côte d’Azur,oui,1686.0,1.0,2020-06-22,553.0,869.756,10086.919320008365
Johnston,Michelle,bac+2,Hauts-de-France,oui,1876.0,3.0,2023-06-17,581.0,806.184,500.0
Myers,Sharon,bac,Provence-Alpes-Côte d’Azur,non,500.0,3.0,2022-06-12,785.0,291.91,13505.520294628031
Mckenzie,Joseph,bac+2,Provence-Alpes-Côte d’Azur,non,1792.0,3.0,2021-09-21,581.0,725.52,500.0
Gray,David,aucun,Provence-Alpes-Côte d’Azur,non,2484.0,5.0,2022-12-08,557.0,712.488,14474.521230572302
Stout,Christopher,bac+2,Corse,oui,1341.0,0.0,2023-06-06,570.0,1176.54,500.0
Arnold,Logan,bac,Normandie,non,1464.0,2.0,2024-08-21,577.0,446.968,500.0
Shea,Joshua,bac+2,Bretagne,non,500.0,5.0,2025-02-04,557.0,806.098,500.0
Johnson,Willie,bac+2,Normandie,oui,3755.0,3.0,2020-11-21,318.0,735.226,500.0
Carr,Edward,master,Île-de-France,non,2652.0,4.0,2025-03-10,768.0,707.78,500.0
Duarte,Carla,bac+2,Normandie,non,3892.0,0.0,2022-05-17,580.0,848.564,27810.673063023347
Parrish,Dorothy,bac+2,Hauts-de-France,non,3186.0,3.0,2024-06-10,581.0,764.2539999999999,500.0
Wood,Thomas,bac+2,Corse,oui,1928.0,0.0,2024-10-13,580.0,806.3860000000001,500.0
Jenkins,Matthew,master,Normandie,non,2518.0,4.0,2023-02-18,576.0,1307.961000000001,21178.08365205545
Lopez,Kimberly,bac+2,Provence-Alpes-Côte d’Azur,non,2593.0,5.0,2020-08-06,557.0,472.17,500.0
Watts,Tara,master,Provence-Alpes-Côte d’Azur,non,1953.0,1.0,2022-01-18,356.0,809.284,22358.98789092836
Taylor,Teresa,bac,Île-de-France,oui,3337.0,3.0,2024-09-16,581.0,676.472,9360.63279862444
Ortega,Samuel,doctorat,Corse,oui,2339.0,0.0,2020-12-31,580.0,731.6,500.0
Lee,Lacey,bac+2,Corse,oui,4166.0,4.0,2025-04-22,576.0,912.38,6242.243106734053
Morrison,Andrew,doctorat,Hauts-de-France,oui,900.0,2.0,2023-06-02,577.0,889.7240000000002,6973.6325372896645
Roberts,Hector,aucun,Provence-Alpes-Côte d’Azur,non,4574.0,1.0,2024-09-14,553.0,1086.15,9942.987296518457
Dunn,Jason,aucun,Bretagne,oui,1573.0,4.0,2021-07-10,576.0,723.01,500.0
Holmes,Ashley,bac,Île-de-France,oui,2404.0,1.0,2024-09-29,553.0,516.31,9155.90013439457
Lam,Bryan,bac,Normandie,non,1660.0,5.0,2022-01-07,799.0,850.1899999999999,15279.232173570374
Romero,Lauren,aucun,Normandie,oui,2987.0,5.0,2023-10-09,557.0,798.786,3426.8492967480315
Smith,Mitchell,bac,Auvergne-Rhône-Alpes,oui,2747.0,3.0,2020-03-21,777.0,818.5,500.0
Riley,Nicholas,master,Auvergne-Rhône-Alpes,non,2711.0,4.0,2022-07-29,576.0,825.626,30709.96531664265
Andrade,Elizabeth,doctorat,Corse,oui,2094.0,5.0,2025-04-29,658.0,499.486,10948.885245464136
Jackson,Dawn,bac,Auvergne-Rhône-Alpes,non,3997.0,5.0,2022-01-31,557.0,842.174,22231.97321248849
Murphy,Michael,bac,Hauts-de-France,oui,1545.0,1.0,2023-05-02,716.0,775.08,500.0
Lester,Douglas,bac,Corse,non,2942.0,0.0,2021-10-04,560.0,795.372,500.0
Adams,Elizabeth,doctorat,Provence-Alpes-Côte d’Azur,oui,3699.0,5.0,2023-11-12,557.0,661.31,4247.479089404679
Gonzalez,George,bac,Île-de-France,non,500.0,0.0,2022-10-19,701.0,482.6199999999999,30551.98802808907
Glass,Daniel,bac+2,Provence-Alpes-Côte d’Azur,non,2323.0,5.0,2022-10-02,557.0,561.96,23066.28845141842
Reed,Janice,aucun,Occitanie,non,3683.0,3.0,2025-06-07,581.0,584.946,500.0
Spencer,Rodney,aucun,Corse,oui,1422.0,1.0,2020-04-23,553.0,1209.91,500.0
Lee,Deanna,bac+2,Provence-Alpes-Côte d’Azur,non,3357.0,1.0,2020-03-29,514.0,474.99,18244.265756080065
Young,Kevin,bac+2,Occitanie,non,2467.0,3.0,2021-07-03,530.0,1003.6139999999999,16185.064244023328
Bailey,Johnny,bac,Hauts-de-France,non,1720.0,3.0,2024-08-21,581.0,772.5540000000001,500.0
Barr,Jillian,bac+2,Hauts-de-France,oui,1369.0,2.0,2022-06-12,577.0,954.274,4980.213631587762
Hines,Kelly,aucun,Provence-Alpes-Côte d’Azur,non,3499.0,1.0,2020-06-10,421.0,705.006,2621.991170390659
Hayes,Dennis,doctorat,Provence-Alpes-Côte d’Azur,oui,2287.0,2.0,2020-04-15,577.0,943.698,14917.002154526905
Terrell,John,aucun,Île-de-France,non,2726.0,4.0,2023-09-15,576.0,820.5619999999999,12007.005961914414
Williams,James,aucun,Provence-Alpes-Côte d’Azur,oui,2572.0,4.0,2021-01-30,576.0,659.894,500.0
Jacobs,Matthew,bac,Provence-Alpes-Côte d’Azur,oui,4591.0,3.0,2020-10-16,538.0,403.35,23335.49676636848
Smith,Ryan,aucun,Bretagne,oui,608.0,3.0,2022-01-30,581.0,798.0960000000001,500.0
Chan,Alexandra,doctorat,Auvergne-Rhône-Alpes,non,1414.0,3.0,2022-05-25,581.0,727.09,500.0
Gonzalez,Jody,aucun,Hauts-de-France,oui,3046.0,1.0,2020-05-29,553.0,781.2919999999999,500.0
Miller,Nathaniel,doctorat,Hauts-de-France,non,3185.0,5.0,2020-03-24,557.0,820.406,27523.765043023657
Johnson,Joshua,bac,Hauts-de-France,oui,4034.0,5.0,2021-02-04,557.0,703.878,2631.080774396934
Holmes,Matthew,master,Normandie,oui,2070.0,5.0,2020-07-07,803.0,739.762,11058.632095273046
Rogers,David,doctorat,Normandie,non,3223.0,0.0,2024-01-24,751.0,746.4480000000001,19516.454511962416
Brown,Michelle,aucun,Hauts-de-France,oui,2368.0,4.0,2024-11-13,352.0,863.982,500.0
Love,David,bac,Normandie,oui,1686.0,0.0,2023-03-10,486.0,1213.08,500.0
Smith,Willie,master,Île-de-France,non,656.0,2.0,2020-09-23,577.0,621.65,14910.42674736496
Harrison,Juan,master,Auvergne-Rhône-Alpes,oui,2598.0,1.0,2025-05-04,553.0,971.86,1897.745189060438
Jones,Marissa,aucun,Bretagne,non,2072.0,3.0,2022-05-04,581.0,739.762,500.0
Braun,Paul,master,Auvergne-Rhône-Alpes,non,1973.0,2.0,2024-08-18,766.0,666.8459999999999,16815.322371461785
Patel,Kathleen,doctorat,Occitanie,non,3103.0,2.0,2021-06-21,577.0,916.7139999999999,38277.86419615981
Reynolds,Christine,aucun,Hauts-de-France,oui,2855.0,1.0,2022-05-27,548.0,862.2280000000001,500.0
Morales,Julie,doctorat,Île-de-France,non,3148.0,1.0,2022-04-29,754.0,791.742,19354.689040026744
Powell,Heather,doctorat,Occitanie,non,1962.0,5.0,2025-02-05,557.0,758.444,33448.00488309777
Cisneros,Casey,bac+2,Provence-Alpes-Côte d’Azur,oui,3992.0,5.0,2022-06-29,557.0,752.284,16257.947402038808
Miller,Rachel,bac,Provence-Alpes-Côte d’Azur,non,3645.0,5.0,2023-12-16,557.0,932.592,3212.0712674130014
Wagner,Heather,bac+2,Bretagne,non,2549.0,4.0,2021-07-26,576.0,911.418,19270.696548097803
Roberts,Christina,bac,Corse,non,3160.0,2.0,2023-12-10,722.0,1081.074,8655.723626350307
Schneider,Meagan,bac+2,Hauts-de-France,non,592.0,5.0,2024-12-19,374.0,752.496,500.0
Bryant,Natasha,doctorat,Provence-Alpes-Côte d’Azur,oui,2219.0,5.0,2023-08-06,656.0,761.454,6917.19408936927
Lara,Kyle,master,Occitanie,oui,3600.0,1.0,2024-10-06,531.0,771.216,16236.95900661788
Alvarado,Tina,master,Provence-Alpes-Côte d’Azur,non,3819.0,1.0,2023-09-15,553.0,756.37,32060.90344736834
Gibson,Troy,aucun,Auvergne-Rhône-Alpes,non,3962.0,0.0,2022-07-15,580.0,801.3539999999999,21275.117252567423
Johnson,Thomas,master,Bretagne,oui,2985.0,2.0,2023-07-15,577.0,916.49,18833.236518612
Williams,Dana,master,Occitanie,oui,4682.0,3.0,2023-03-06,846.0,762.46,28162.577196715654
Harvey,Richard,master,Auvergne-Rhône-Alpes,oui,1067.0,4.0,2020-10-11,576.0,901.116,500.0
Byrd,Regina,aucun,Provence-Alpes-Côte d’Azur,oui,2031.0,1.0,2023-04-05,553.0,806.004,500.0
Mccormick,John,doctorat,Île-de-France,oui,3117.0,3.0,2024-08-02,581.0,775.152,6603.535706612271
Miles,Karen,aucun,Occitanie,non,3657.0,0.0,2023-08-23,721.0,850.76,500.0
Edwards,Sheri,bac+2,Provence-Alpes-Côte d’Azur,oui,2019.0,0.0,2022-08-09,763.0,598.666,4652.518842300937
Jones,Kimberly,master,Hauts-de-France,oui,3307.0,1.0,2023-08-12,553.0,682.9860000000001,5298.906752642442
Reese,Robert,bac,Bretagne,non,500.0,5.0,2023-09-05,430.0,705.82,9475.221095705489
Savage,Sarah,bac,Auvergne-Rhône-Alpes,non,3090.0,2.0,2021-07-31,508.0,725.34,25318.321346095523
Vazquez,Pamela,master,Corse,non,1644.0,4.0,2024-12-14,576.0,610.58,500.0
Fowler,Sabrina,aucun,Île-de-France,oui,3861.0,1.0,2024-04-03,553.0,873.5959999999999,11085.79416369356
Nelson,Sarah,bac,Hauts-de-France,non,1201.0,4.0,2020-01-26,576.0,971.76,14451.314157669694
Brown,Emily,bac,Provence-Alpes-Côte d’Azur,oui,1739.0,3.0,2022-12-29,333.0,928.4379999999999,500.0
Hall,Ronnie,aucun,Normandie,non,3196.0,0.0,2020-06-02,580.0,740.0559999999998,500.0
Simpson,Miranda,bac+2,Bretagne,non,2940.0,4.0,2020-10-09,744.0,734.49,28058.797577534933
Reyes,Joe,bac,Bretagne,oui,2454.0,0.0,2022-11-14,721.0,760.5060000000001,500.0
Fox,Gary,bac+2,Bretagne,non,2824.0,1.0,2024-05-06,553.0,989.1880000000001,3542.798050055929
Castaneda,Taylor,aucun,Hauts-de-France,non,2262.0,1.0,2023-04-20,553.0,480.28200000000004,500.0
Brown,Tim,master,Provence-Alpes-Côte d’Azur,non,2672.0,0.0,2023-04-18,465.0,722.378,6092.632886191398
Baker,Andrew,aucun,Bretagne,non,517.0,3.0,2025-01-12,581.0,789.466,500.0
Taylor,Jeremiah,doctorat,Hauts-de-France,oui,1506.0,5.0,2023-08-14,557.0,919.2360000000001,500.0
Serrano,Laura,aucun,Provence-Alpes-Côte d’Azur,oui,3803.0,3.0,2025-04-15,581.0,623.04,5447.512822257256
Benjamin,Thomas,bac+2,Corse,non,1803.0,5.0,2020-10-24,557.0,790.462,6632.956761864
Morton,Rebecca,doctorat,Occitanie,oui,1930.0,3.0,2023-01-29,581.0,979.3539999999999,20374.39103270054
Cummings,Marcus,aucun,Occitanie,non,3762.0,3.0,2022-04-05,581.0,359.37600000000003,14793.912515869875
Williams,Daniel,master,Bretagne,oui,2260.0,1.0,2020-04-01,629.0,683.4359999999999,500.0
Taylor,Haley,doctorat,Occitanie,oui,2681.0,3.0,2021-04-29,581.0,1045.428,20519.04609579224
Phillips,Richard,bac+2,Corse,non,1705.0,3.0,2022-07-06,693.0,865.292,500.0
James,Robert,bac+2,Corse,non,2075.0,2.0,2022-04-17,765.0,767.5999999999999,500.0
Rodriguez,Christopher,bac,Hauts-de-France,non,1163.0,2.0,2022-12-01,577.0,920.936,500.0
Thomas,Jennifer,doctorat,Corse,oui,4140.0,0.0,2024-05-09,580.0,424.19,11417.12690625142
Campbell,Nathan,bac,Bretagne,oui,1817.0,2.0,2024-10-27,577.0,654.58,500.0
Mcmahon,Margaret,aucun,Normandie,non,3750.0,4.0,2023-10-03,307.0,876.0459999999999,500.0
Young,Frank,doctorat,Bretagne,oui,2541.0,4.0,2020-03-16,576.0,955.692,13760.457854977982
Chandler,Judy,doctorat,Normandie,oui,3344.0,3.0,2021-06-30,431.0,911.5260000000001,12483.472051435909
Harrison,Jennifer,master,Corse,oui,2209.0,1.0,2021-11-06,717.0,845.42,3810.979568097087
Petty,Joel,master,Hauts-de-France,non,2242.0,0.0,2022-12-15,327.0,904.382,14911.12920217478
Taylor,David,aucun,Bretagne,non,3257.0,3.0,2025-01-31,581.0,881.0139999999999,500.0
Wells,Mary,master,Bretagne,non,4254.0,4.0,2020-04-02,576.0,721.1,33124.20584400077
Peterson,Maureen,bac+2,Normandie,oui,1288.0,3.0,2023-07-10,657.0,802.3100000000001,2338.112333817608
Allen,Melvin,bac,Bretagne,non,2741.0,0.0,2020-06-01,580.0,859.3399999999999,500.0
Cochran,Corey,bac,Bretagne,non,2370.0,1.0,2024-06-22,553.0,992.31,13022.596394805232
Hernandez,Ryan,bac,Bretagne,oui,1802.0,1.0,2020-08-02,553.0,1061.58,500.0
Mendoza,Roberto,master,Occitanie,non,2803.0,0.0,2023-07-25,377.0,688.716,26211.07905727228
Cole,Sarah,master,Corse,oui,3614.0,5.0,2020-08-25,557.0,781.062,8715.565851233325
Payne,Philip,master,Hauts-de-France,non,3593.0,1.0,2024-08-12,599.0,810.946,500.0
Howard,Victoria,master,Provence-Alpes-Côte d’Azur,non,4441.0,3.0,2024-05-02,581.0,969.318,39496.12476379096
Kennedy,Jason,bac,Provence-Alpes-Côte d’Azur,non,2241.0,2.0,2021-09-11,577.0,904.3820000000002,14843.576487645369
Smith,Heather,bac+2,Bretagne,non,4452.0,4.0,2023-10-24,528.0,982.84,38910.598349831525
Shaw,Nicholas,bac,Hauts-de-France,oui,3823.0,3.0,2020-01-07,581.0,662.0379999999999,500.0
Becker,Pamela,bac,Corse,non,1797.0,2.0,2020-03-28,846.0,591.59,500.0
Arroyo,Margaret,bac,Bretagne,oui,4844.0,5.0,2021-12-16,557.0,851.5380000000001,18176.534342321604
